"bbref_id","season","age","team","league","position","games_played","minutes_played","PER","TS_perc","three_point_rate","FTr","ORB_perc","DRB_perc","TRB_perc","AST_perc","STL_perc","BLK_perc","TOV_perc","USG_perc","OWS","DWS","WS","WS_per_48","OBPM","DBPM","BPM","VORP","team_flag"
"ajincal01","2017",28,"NOP","NBA","C",39,584,12.9,0.529,0.022,0.225,8.3,23.8,16,3.1,1.7,3.1,13.7,17.2,0,0.9,1,0.08,-5.1,1,-4.1,-0.3,TRUE
"akognjo01","2013",26,"DAL","NBA","PG",3,9,15.3,0.625,0.5,0,0,12.1,6.2,19.4,0,0,0,20.3,0,0,0,0.196,4.7,-4.9,-0.2,0,TRUE
"akoonde01","2019",25,"DEN","NBA","SG",7,22,8.2,0.322,0.4,0.2,4.9,14.8,9.8,37.1,4.5,0,15.5,25,-0.1,0,0,-0.051,-4.4,0.8,-3.6,0,TRUE
"alabiso01","2011",22,"TOR","NBA","C",12,59,2,0.189,0,0.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0,-0.2,-0.142,-8.2,0,-8.2,-0.1,TRUE
"alabiso01","2012",23,"TOR","NBA","C",14,122,14.2,0.418,0,0.222,14.6,30.4,22.6,4.1,0.9,6,11.2,17.2,0,0.2,0.2,0.083,-5.6,1.5,-4.1,-0.1,TRUE
"aldemfu01","2015",23,"PHI","NBA","PF",41,540,12,0.517,0.064,0.346,14.9,20.7,17.7,8.3,1.6,2.4,15.9,8.6,0.7,0.7,1.4,0.122,-2.7,2,-0.7,0.2,TRUE
"aldrico01","2011",22,"OKC","NBA","C",18,142,7,0.537,0,0.267,11.1,17.5,14.4,4,1.8,3.6,32.3,7.9,0,0.2,0.2,0.066,-3.4,2.6,-0.8,0,TRUE
"aldrico01","2012",23,"OKC","NBA","C",26,173,17.7,0.592,0,0.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.3,0.4,0.6,0.176,-2.4,2.7,0.3,0.1,TRUE
"aldrico01","2013",24,"TOT","NBA","C",45,388,11.1,0.563,0,0.25,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,0.1,0.4,0.6,0.07,-4.8,0.7,-4,-0.2,TRUE
"aldrico01","2013",24,"HOU","NBA","C",30,213,7.3,0.532,0,0.209,6.5,23.7,15.2,4.1,0.7,3.2,23,12.5,-0.1,0.3,0.2,0.038,-5.7,1,-4.8,-0.1,FALSE
"aldrico01","2013",24,"SAC","NBA","C",15,175,15.7,0.598,0,0.297,11.5,30.4,20.7,2.6,0.6,6.3,17.7,12.9,0.2,0.2,0.4,0.109,-3.6,0.5,-3.1,-0.1,FALSE
"aldrico01","2014",25,"NYK","NBA","C",46,330,19.1,0.62,0,0.492,12.8,33.8,23,6.4,1.3,8.1,19.5,13,0.6,0.6,1.2,0.178,-2.6,3.8,1.2,0.3,TRUE
"aldrico01","2015",26,"NYK","NBA","C",61,976,18.1,0.513,0,0.213,11.6,28.9,20,13.3,2,5.5,15.2,18.3,0.8,1.4,2.2,0.107,-2.2,3.1,0.9,0.7,TRUE
"aldrico01","2016",27,"LAC","NBA","C",60,800,21.3,0.626,0,0.373,11.9,27.1,19.6,10,2.9,6.7,19.6,18.4,1.4,2,3.5,0.209,-1,5.8,4.8,1.4,TRUE
"aldrico01","2017",28,"MIN","NBA","C",62,531,12.7,0.549,0,0.256,11,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2,2.6,0.6,0.4,TRUE
"aldrico01","2018",29,"MIN","NBA","C",21,49,6,0.34,0,0.4,7,28.6,17.6,8.2,2,1.8,5.4,16.8,-0.1,0.1,0,-0.013,-7,0,-7,-0.1,TRUE
"aldrila01","2007",21,"POR","NBA","C",63,1392,17.1,0.533,0.004,0.24,12.6,15.3,13.9,3.2,0.9,4.2,7.5,19.3,2.5,1,3.4,0.118,-0.3,-0.6,-0.9,0.4,TRUE
"aldrila01","2008",22,"POR","NBA","PF",76,2649,18.5,0.523,0.006,0.257,9.8,15.8,12.8,8.8,1.1,2.8,8.9,25.3,3.5,2.8,6.2,0.113,0.1,0.7,0.8,1.8,TRUE
"aldrila01","2009",23,"POR","NBA","PF",81,3004,19.1,0.529,0.023,0.269,9.5,15.6,12.5,9.3,1.4,2,8,23.7,6.1,3.3,9.5,0.151,1.2,0.7,1.9,3,TRUE
"aldrila01","2010",24,"POR","NBA","PF",78,2922,18.2,0.535,0.014,0.26,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,0.145,0.9,0.6,1.6,2.6,TRUE
"aldrila01","2011",25,"POR","NBA","PF",81,3211,21.5,0.549,0.016,0.314,10.1,17.2,13.5,10.1,1.4,2.4,8.7,25.7,7.6,3.5,11.1,0.166,1.9,0.5,2.4,3.5,TRUE
"aldrila01","2012",26,"POR","NBA","PF",55,1994,22.7,0.56,0.012,0.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27,5.4,1.6,7,0.169,2.7,-0.2,2.4,2.2,TRUE
"aldrila01","2013",27,"POR","NBA","PF",74,2790,20.4,0.53,0.011,0.264,7.2,20.9,14,13,1.2,2.5,8.9,26.5,4.8,2.3,7.2,0.124,0.3,0.5,0.8,2,TRUE
"aldrila01","2014",28,"POR","NBA","PF",69,2498,21.8,0.507,0.011,0.253,7.2,25.5,16.5,13,1.3,1.9,7.2,29.8,4,3.5,7.5,0.144,-0.4,0.7,0.3,1.5,TRUE
"aldrila01","2015",29,"POR","NBA","PF",71,2512,22.8,0.528,0.074,0.256,7.7,22.9,15.5,9.2,1,1.9,7.2,30.2,4.9,3.7,8.6,0.165,0.3,0,0.3,1.4,TRUE
"aldrila01","2016",30,"SAS","NBA","PF",74,2261,22.4,0.565,0.015,0.289,9.2,22.2,15.9,8.1,0.9,2.8,7.8,25.9,5.6,4.5,10.1,0.215,0.7,1.1,1.8,2.2,TRUE
"aldrila01","2017",31,"SAS","NBA","PF",72,2335,18.6,0.532,0.053,0.258,8.5,16.6,12.7,9.9,1,3,7.7,24.5,3.5,3.7,7.2,0.149,-0.3,1.3,1,1.8,TRUE
"aldrila01","2018",32,"SAS","NBA","C",75,2509,25,0.57,0.068,0.296,10.8,17.3,14,11.3,0.9,3,6.8,29.1,7.4,3.5,10.9,0.209,3,0.3,3.3,3.3,TRUE
"aldrila01","2019",33,"SAS","NBA","C",81,2687,22.9,0.576,0.032,0.312,10.3,19.8,15.1,11.6,0.8,3.4,8.8,26.9,6.4,2.9,9.3,0.167,1.2,0.5,1.6,2.5,TRUE
"alexacl01","2016",20,"POR","NBA","PF",8,36,11.6,0.5,0,0,6,12.1,9,0,1.4,4.4,9.1,13.3,0,0,0,0.052,-5.7,-1.3,-7,0,TRUE
"alexaco01","1996",22,"SAS","NBA","PG",60,560,8.7,0.506,0.426,0.161,1.9,6.3,4.2,31.6,2.5,0.3,29.1,18.8,-0.5,0.7,0.2,0.021,-3.1,-1.6,-4.7,-0.4,TRUE
"alexaco01","1997",23,"SAS","NBA","PG",80,1454,14.3,0.528,0.514,0.263,2.3,8,5.1,30,3.1,0.9,21.1,22.2,0.5,0.6,1.1,0.035,0.8,-2.1,-1.3,0.2,TRUE
"alexaco01","1998",24,"TOT","NBA","PG",60,1298,15.2,0.548,0.44,0.255,1.5,11.7,6.6,28.7,2.9,0.6,20.1,19.8,1,1.2,2.2,0.081,0.9,-0.8,0.1,0.7,TRUE
"alexaco01","1998",24,"SAS","NBA","PG",37,501,11.1,0.512,0.441,0.255,1.7,8.7,5.4,23.2,2.7,0.7,22.6,19.5,-0.2,0.8,0.7,0.065,-1.7,0.2,-1.5,0.1,FALSE
"alexaco01","1998",24,"DEN","NBA","PG",23,797,17.8,0.569,0.439,0.255,1.4,13.6,7.3,32.1,3,0.6,18.6,19.9,1.2,0.3,1.5,0.091,2.5,-1.5,1.1,0.6,FALSE
"alexaco01","1999",25,"DEN","NBA","PG",36,778,11,0.467,0.404,0.169,1,10.3,5.5,26.6,2.4,0.5,19.8,20.3,-0.2,0,-0.3,-0.016,-1.3,-2.3,-3.6,-0.3,TRUE
"alexaco01","1900",26,"DEN","NBA","PG",29,329,8.8,0.381,0.357,0.224,2.6,11.3,6.9,25.7,3.7,0.4,20.6,18,-0.5,0.4,-0.1,-0.012,-3.6,0.1,-3.5,-0.1,TRUE
"alexaco01","2001",27,"ORL","NBA","PG",26,227,6.3,0.407,0.286,0.321,0,12.5,6.1,23.5,3.6,0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-5.9,-0.1,-6.1,-0.2,TRUE
"alexaco01","2005",31,"CHA","NBA","SG",16,201,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0,0.002,-2.9,-0.5,-3.4,-0.1,TRUE
"alexajo01","2009",22,"MIL","NBA","SF",59,716,10.1,0.494,0.188,0.339,6.9,12.3,9.5,9.5,1.1,3.4,15.6,20.9,-0.3,0.7,0.4,0.03,-3.4,0.2,-3.3,-0.2,TRUE
"alexajo01","2010",23,"CHI","NBA","SF",8,29,2.8,0.273,0.167,0.5,7.8,11.3,9.6,9.3,1.8,2.6,0,11.3,0,0,0,0.03,-5.2,1.5,-3.7,0,TRUE
"alkinra01","2019",21,"CHI","NBA","SG",10,120,8.1,0.418,0.308,0.308,9.9,13.7,11.8,15.2,0.4,0,15.3,19,-0.1,0,-0.1,-0.042,-4.1,-2.5,-6.5,-0.1,TRUE
"allengr01","2019",23,"UTA","NBA","SG",38,416,7.5,0.516,0.556,0.337,0.8,5.1,3,8.9,0.7,1.1,13.9,24.4,-0.4,0.4,0,0.002,-3.7,-3.1,-6.8,-0.5,TRUE
"allenja01","2018",19,"BRK","NBA","C",72,1441,17.5,0.636,0.038,0.37,10.5,18.1,14.3,5.4,0.9,4.6,15.1,16.3,2.7,1.5,4.2,0.141,-1.3,1.4,0.2,0.8,TRUE
"allenja01","2019",20,"BRK","NBA","C",80,2096,18.5,0.632,0.079,0.489,9.6,24,16.8,7.9,1,4.5,13,15.9,4.4,3.3,7.6,0.175,-0.7,3.2,2.5,2.4,TRUE
"allenka01","2018",25,"BOS","NBA","PG",18,107,2.6,0.366,0.5,0.409,4.1,7.1,5.6,15.2,1.4,1.6,25.7,14.6,-0.2,0.1,-0.1,-0.038,-6.7,0.3,-6.4,-0.1,TRUE
"allenka01","2019",26,"NYK","NBA","SG",19,416,16.2,0.574,0.255,0.383,2,11.1,6.4,28.7,1.9,0.8,13.6,19.6,0.7,0.2,1,0.111,0.5,-1.6,-1.1,0.1,TRUE
"allenla01","2012",22,"PHI","NBA","PF",41,624,12.7,0.488,0,0.084,8.3,22.2,15.2,8.4,1.1,2.2,10.4,14.5,0.4,1.2,1.6,0.124,-3.1,1.8,-1.3,0.1,TRUE
"allenla01","2013",23,"PHI","NBA","C",79,1669,11.5,0.474,0.002,0.132,10.5,16.5,13.4,6.7,0.8,2.6,10.3,14.8,0.9,1.6,2.5,0.072,-3.2,0.6,-2.6,-0.3,TRUE
"allenla01","2014",24,"TOT","NBA","PF",65,1072,12.5,0.47,0.043,0.167,11.7,20,15.7,10.1,1.1,2.4,12,14.6,0.6,0.9,1.5,0.066,-3.1,0.3,-2.8,-0.2,TRUE
"allenla01","2014",24,"PHI","NBA","PF",51,960,11.9,0.464,0.049,0.15,11.5,20,15.6,10.2,1.1,2.2,12.4,14.3,0.4,0.7,1.1,0.053,-3.3,0.1,-3.2,-0.3,FALSE
"allenla01","2014",24,"IND","NBA","PF",14,112,17.5,0.521,0,0.294,13.7,20.1,17.1,9,0.9,4.1,9.4,17.3,0.2,0.2,0.4,0.18,-1.7,2.2,0.4,0.1,FALSE
"allenla01","2015",25,"IND","NBA","C",63,1070,14.9,0.493,0,0.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,1.3,1.6,2.8,0.127,-1.4,2.2,0.8,0.8,TRUE
"allenla01","2016",26,"IND","NBA","PF",79,1599,12.4,0.532,0,0.197,11.1,17.8,14.5,7.1,0.8,2.1,14.6,13,1.6,2.1,3.7,0.11,-2.1,1.4,-0.6,0.6,TRUE
"allenla01","2017",27,"IND","NBA","PF",61,871,11.6,0.485,0.006,0.196,13.7,14.5,14.1,9.1,1,2.4,13.7,10.9,0.9,0.8,1.7,0.093,-1.5,1.3,-0.3,0.4,TRUE
"allenma01","2002",23,"MIA","NBA","PF",12,161,15,0.469,0.02,0.196,11,16.6,13.8,5.5,1,3.8,3.5,17,0.2,0.3,0.5,0.141,-2.3,0.9,-1.4,0,TRUE
"allenma01","2003",24,"MIA","NBA","PF",80,2318,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-1.7,2.6,0.9,0.018,-4.6,0.6,-3.9,-1.1,TRUE
"allenma01","2004",25,"MIA","NBA","PF",45,616,10.5,0.449,0,0.167,7.9,14.7,11.3,4.7,1.1,3.6,11.3,18.3,-0.1,0.8,0.7,0.051,-4.7,0.2,-4.6,-0.4,TRUE
"allenma01","2005",26,"TOT","NBA","PF",36,519,14.2,0.512,0,0.158,9,13.3,11,5.7,0.9,3.2,8.7,18.1,0.6,0.5,1.1,0.1,-2,-0.3,-2.3,0,TRUE
"allenma01","2005",26,"MIA","NBA","PF",14,248,13.6,0.505,0,0.184,11.8,12.7,12.2,7,0.9,3.3,11.8,17.5,0.3,0.3,0.6,0.113,-1.7,0.6,-1.1,0.1,FALSE
"allenma01","2005",26,"CHA","NBA","PF",22,271,14.8,0.518,0,0.139,6.4,13.8,9.9,4.6,1,3.1,6.1,18.7,0.3,0.2,0.5,0.088,-2.4,-1,-3.4,-0.1,FALSE
"allenma01","2006",27,"CHI","NBA","PF",54,701,11.5,0.504,0.004,0.154,7.2,15.7,11.5,4.9,1,1.8,11.4,19.2,0,1,1,0.068,-3.9,0,-3.9,-0.3,TRUE
"allenma01","2007",28,"CHI","NBA","PF",60,638,10.4,0.443,0.004,0.132,7.6,13.7,10.6,4.2,1.4,2,7.1,20.5,-0.2,1.1,1,0.073,-4.9,-0.3,-5.2,-0.5,TRUE
"allenma01","2008",29,"TOT","NBA","PF",73,1096,9.8,0.5,0.006,0.076,7,13.6,10.4,6.8,0.9,2.2,11.7,16.1,0.1,0.9,1,0.045,-3.6,-0.3,-3.9,-0.5,TRUE
"allenma01","2008",29,"NJN","NBA","PF",48,763,10.1,0.489,0.008,0.05,6.4,13.1,9.7,6.8,1,2.1,10.7,17.9,-0.2,0.5,0.4,0.023,-4.3,-0.9,-5.1,-0.6,FALSE
"allenma01","2008",29,"DAL","NBA","PF",25,333,9.1,0.54,0,0.182,8.6,14.8,11.8,6.7,0.6,2.2,15.4,11.8,0.3,0.4,0.7,0.096,-2.2,1,-1.1,0.1,FALSE
"allenma01","2009",30,"MIL","NBA","PF",49,579,7.3,0.435,0.006,0.124,6.8,14.5,10.5,9.5,0.6,1.7,10,15.4,-0.2,0.5,0.3,0.024,-4.5,-0.1,-4.6,-0.4,TRUE
"allenma01","2010",31,"DEN","NBA","PF",51,456,5.9,0.431,0.052,0.112,9.2,11.5,10.4,5.1,1.2,0.8,15.3,14,-0.3,0.3,0.1,0.009,-4.2,-0.8,-5,-0.3,TRUE
"allenma01","2011",32,"ORL","NBA","PF",18,178,3.3,0.361,0,0.065,8.1,12.8,10.5,3.3,0.3,1.7,8.6,9.1,-0.1,0.2,0.2,0.046,-5.3,1.4,-3.9,-0.1,TRUE
"allenra02","1997",21,"MIL","NBA","SG",82,2532,14.6,0.541,0.328,0.274,4.7,11,7.9,13.9,1.6,0.3,12.8,21.4,3.3,1.5,4.9,0.092,1.6,-1.2,0.3,1.5,TRUE
"allenra02","1998",22,"MIL","NBA","SG",82,3287,16.2,0.539,0.28,0.297,4.7,10.4,7.5,19.3,1.8,0.3,15,24.3,4.7,2.3,7,0.102,2.6,-0.8,1.8,3.2,TRUE
"allenra02","1999",23,"MIL","NBA","SG",50,1719,18.9,0.564,0.309,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,4.2,1.1,5.2,0.146,4.2,-1.3,2.9,2.1,TRUE
"allenra02","1900",24,"MIL","NBA","SG",82,3070,20.6,0.57,0.288,0.282,3.2,10.5,6.8,17,1.9,0.5,10.3,25.6,9,1,10.1,0.157,5,-2,3,3.9,TRUE
"allenra02","2001",25,"MIL","NBA","SG",82,3129,22.9,0.61,0.357,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,11.5,2.2,13.7,0.211,6.5,-0.9,5.6,6,TRUE
"allenra02","2002",26,"MIL","NBA","SG",69,2525,21.6,0.598,0.46,0.213,3.9,10.1,7.1,19.4,1.9,0.5,11.2,26.2,7.6,1.3,8.9,0.169,6.4,-2.2,4.3,4,TRUE
"allenra02","2003",27,"TOT","NBA","SG",76,2880,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,7.6,1.5,9.1,0.152,5.6,-1.8,3.7,4.2,TRUE
"allenra02","2003",27,"MIL","NBA","SG",47,1683,19.9,0.564,0.387,0.243,3.1,12.1,7.6,17.5,1.8,0.5,11.6,27.8,3.8,0.5,4.3,0.123,4.5,-2.6,1.9,1.6,FALSE
"allenra02","2003",27,"SEA","NBA","SG",29,1197,23.3,0.567,0.396,0.268,4.7,11.4,8,27.3,2.1,0.2,11.5,27.7,3.8,1,4.8,0.193,7.1,-0.7,6.4,2.5,FALSE
"allenra02","2004",28,"SEA","NBA","SG",56,2152,21.7,0.566,0.372,0.266,3.8,11.8,7.8,23.3,1.8,0.4,12.1,27.8,6.5,0.4,6.9,0.153,5.9,-1.8,4,3.3,TRUE
"allenra02","2005",29,"SEA","NBA","SG",78,3064,20.9,0.555,0.372,0.286,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28,9.7,1,10.7,0.168,5.6,-1.9,3.7,4.4,TRUE
"allenra02","2006",30,"SEA","NBA","SG",78,3022,22.2,0.59,0.435,0.239,2.8,10.6,6.6,17.2,1.8,0.4,10.2,27.4,9.8,-0.3,9.5,0.15,6.7,-3.1,3.6,4.2,TRUE
"allenra02","2007",31,"SEA","NBA","SG",55,2219,21.6,0.564,0.384,0.268,3.1,10.4,6.7,19,1.9,0.4,10.7,29.5,5.4,0.9,6.3,0.136,5.4,-2.1,3.4,3,TRUE
"allenra02","2008",32,"BOS","NBA","SG",73,2624,16.4,0.584,0.458,0.24,3.6,8.3,6.1,14.6,1.3,0.5,10.4,21.6,5.6,4.1,9.7,0.177,3.2,-0.1,3.1,3.4,TRUE
"allenra02","2009",33,"BOS","NBA","SG",79,2876,17.3,0.624,0.467,0.239,2.9,8.6,5.9,12.6,1.3,0.4,10.4,20.8,7.4,3.7,11.1,0.186,4.3,-0.3,3.9,4.3,TRUE
"allenra02","2010",34,"BOS","NBA","SG",80,2819,15.2,0.601,0.41,0.26,2,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,0.135,2.3,-0.7,1.7,2.6,TRUE
"allenra02","2011",35,"BOS","NBA","SG",80,2890,16.4,0.615,0.387,0.224,2.3,9,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10,0.166,3.2,0.4,3.6,4.1,TRUE
"allenra02","2012",36,"BOS","NBA","SG",46,1565,14.8,0.607,0.475,0.215,1.1,9.2,5.3,11.8,1.7,0.4,11.2,18.6,2.5,2.2,4.7,0.145,2.4,0.3,2.6,1.8,TRUE
"allenra02","2013",37,"MIA","NBA","SG",79,2035,14.7,0.599,0.51,0.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,3.4,1.9,5.4,0.126,1.7,-1.5,0.2,1.1,TRUE
"allenra02","2014",38,"MIA","NBA","SG",73,1936,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,0.101,1.3,-1.2,0.1,1,TRUE
"allento01","2005",23,"BOS","NBA","SG",77,1262,14.7,0.542,0.08,0.393,8,12.3,10.2,8.2,3.1,1.4,14.5,18.9,1.2,1.6,2.7,0.103,-0.7,0.6,-0.1,0.6,TRUE
"allento01","2006",24,"BOS","NBA","PG",51,978,12.9,0.554,0.124,0.489,4.1,9.6,6.9,11.2,2.7,1.4,16.8,18.8,0.6,1,1.7,0.082,-1.6,0.2,-1.4,0.2,TRUE
"allento01","2007",25,"BOS","NBA","SG",33,805,17,0.596,0.127,0.517,5.1,13.6,9.2,12.5,3.2,1.2,19.1,22.1,0.8,1.1,1.9,0.111,0,1.1,1.1,0.6,TRUE
"allento01","2008",26,"BOS","NBA","SG",75,1373,10.7,0.527,0.147,0.465,3.1,11,7.3,13.1,2.4,1.3,18.9,19.6,-0.1,2.8,2.7,0.093,-3.2,1.8,-1.4,0.2,TRUE
"allento01","2009",27,"BOS","NBA","SG",46,887,12.9,0.541,0.095,0.384,3.2,10.7,7.1,12,3.2,2.1,18.8,21.5,-0.2,1.8,1.6,0.085,-2.7,2.5,-0.3,0.4,TRUE
"allento01","2010",28,"BOS","NBA","SG",54,889,14.2,0.54,0.02,0.47,7.4,12.5,10,13,3.5,1.7,17.8,19.6,0.2,1.6,1.9,0.1,-1.8,2.6,0.8,0.6,TRUE
"allento01","2011",29,"MEM","NBA","SG",72,1494,18.3,0.562,0.047,0.37,5.5,9.9,7.7,10.9,4.5,2.4,13.1,19.9,2,2.7,4.7,0.152,0.7,2.9,3.6,2.1,TRUE
"allento01","2012",30,"MEM","NBA","SG",58,1525,15.7,0.541,0.058,0.391,7.4,10.6,8.9,8.3,3.6,1.8,15.2,18.4,1.7,2.5,4.2,0.131,0,2.5,2.5,1.7,TRUE
"allento01","2013",31,"MEM","NBA","SG",79,2109,13.2,0.489,0.038,0.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1,4.1,5.1,0.115,-1.6,2.9,1.3,1.8,TRUE
"allento01","2014",32,"MEM","NBA","SG",55,1278,15.6,0.531,0.114,0.293,7.3,12,9.6,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-0.1,2.4,2.3,1.4,TRUE
"allento01","2015",33,"MEM","NBA","SG",63,1648,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,0.119,-0.4,3.7,3.3,2.2,TRUE
"allento01","2016",34,"MEM","NBA","SG",64,1620,12.9,0.505,0.09,0.294,7,14.1,10.4,6.9,3.5,1,12.8,16.8,0.5,1.9,2.4,0.072,-1.5,1.4,-0.1,0.8,TRUE
"allento01","2017",35,"MEM","NBA","SG",71,1914,13.3,0.493,0.091,0.218,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,0.2,2.9,3.1,0.077,-1.8,2.4,0.6,1.3,TRUE
"allento01","2018",36,"NOP","NBA","SF",22,273,8.7,0.514,0.132,0.231,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,-0.2,0.2,0.1,0.017,-4,-1.3,-5.2,-0.2,TRUE
"allrela01","2008",26,"CLE","NBA","C",3,10,-1,0.307,0,0.5,0,11.8,5.7,0,0,0,0,22.1,0,0,0,-0.125,-12.6,-7.1,-19.7,0,TRUE
"almonmo01","2008",22,"UTA","NBA","SG",9,39,2,0.368,0.267,0.4,0,6.2,3.1,10.5,1.3,0,10.2,22.5,-0.1,0,-0.1,-0.081,-6.9,-4,-11,-0.1,TRUE
"almonmo01","2009",23,"UTA","NBA","SG",25,255,7.3,0.498,0.21,0.321,4.2,12.6,8.4,4.2,0.8,1.2,14.8,19.1,-0.1,0.2,0.1,0.01,-4.7,-2.1,-6.8,-0.3,TRUE
"almonmo01","2012",26,"WAS","NBA","SG",4,67,8.7,0.382,0.176,0.176,1.7,11.9,6.7,4.4,5.4,0,5.2,12.9,-0.1,0.1,0,0.032,-3.8,1.8,-2,0,TRUE
"alstora01","1900",23,"MIL","NBA","PG",27,361,4.3,0.31,0.147,0.042,1.6,5.8,3.7,26.8,1.7,0,23.1,15.5,-0.7,0,-0.7,-0.095,-6,-3.4,-9.5,-0.7,TRUE
"alstora01","2001",24,"MIL","NBA","PG",37,288,12.1,0.429,0.357,0.155,1.6,10.6,6.1,34.6,2.4,0,18.2,17.2,0.1,0.2,0.3,0.055,-1.8,-2.7,-4.5,-0.2,TRUE
"alstora01","2002",25,"MIL","NBA","PG",50,600,13.9,0.434,0.372,0.152,2,11.4,6.9,36.4,2.8,0.2,16.4,19,0.3,0.5,0.7,0.059,-1.1,-2.1,-3.3,-0.2,TRUE
"alstora01","2003",26,"TOR","NBA","PG",47,980,14.4,0.51,0.388,0.161,2.3,10.4,6.2,34,2.1,1.1,19.3,20.7,0.7,0.5,1.2,0.059,0.6,-2.1,-1.5,0.1,TRUE
"alstora01","2004",27,"MIA","NBA","PG",82,2581,13.7,0.509,0.568,0.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,3.1,2.8,5.9,0.11,1.6,-0.4,1.2,2.1,TRUE
"alstora01","2005",28,"TOR","NBA","PG",80,2717,16.5,0.522,0.399,0.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,3.8,1.7,5.5,0.098,2.6,-1.2,1.5,2.4,TRUE
"alstora01","2006",29,"HOU","NBA","PG",63,2431,12.6,0.475,0.423,0.194,1.8,10.4,6.1,30.8,2.3,0.5,16.4,18.8,0.2,3.1,3.4,0.067,0.1,0.7,0.8,1.7,TRUE
"alstora01","2007",30,"HOU","NBA","PG",82,3040,12.9,0.496,0.519,0.174,1.1,9.5,5.3,24.1,2.2,0.3,13.4,19.4,1.7,4.9,6.6,0.104,0.4,0.9,1.3,2.5,TRUE
"alstora01","2008",31,"HOU","NBA","PG",74,2526,13.2,0.492,0.44,0.148,1.3,10.2,5.8,25.2,2.1,0.5,14,20.7,1,4,5,0.095,0.2,0.7,1,1.9,TRUE
"alstora01","2009",32,"TOT","NBA","PG",77,2447,13.8,0.494,0.404,0.254,1.6,8.8,5.3,27,2.3,0.3,13.3,19.9,1.7,3.7,5.3,0.104,0.4,0.6,1,1.9,TRUE
"alstora01","2009",32,"HOU","NBA","PG",48,1591,12.8,0.484,0.441,0.209,1.9,8.4,5.3,25.9,1.9,0.3,13.4,19.2,0.9,2.1,2.9,0.088,0.3,0.1,0.4,1,FALSE
"alstora01","2009",32,"ORL","NBA","PG",29,856,15.6,0.509,0.339,0.332,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,0.8,1.6,2.4,0.135,0.7,1.4,2.1,0.9,FALSE
"alstora01","2010",33,"TOT","NBA","PG",52,1421,8.2,0.443,0.377,0.182,1,9.7,5.3,20.2,1.9,0.5,16.5,18.8,-1.6,1.2,-0.4,-0.013,-2.9,-0.8,-3.7,-0.6,TRUE
"alstora01","2010",33,"NJN","NBA","PG",27,766,8.7,0.436,0.314,0.195,1.3,10.4,5.6,23.1,1.9,0.5,16.9,21.7,-1.2,0.4,-0.8,-0.051,-3.3,-1.7,-5,-0.6,FALSE
"alstora01","2010",33,"MIA","NBA","PG",25,655,7.7,0.456,0.479,0.16,0.7,8.9,4.8,16.7,1.9,0.6,15.8,15.4,-0.4,0.8,0.4,0.031,-2.4,0.2,-2.3,0,FALSE
"aminual01","2011",20,"LAC","NBA","SF",81,1452,9.6,0.499,0.352,0.293,6.1,15.4,10.8,6.4,2.1,1.3,18.3,17.3,-0.8,1.4,0.7,0.022,-3.1,0.1,-3,-0.4,TRUE
"aminual01","2012",21,"NOH","NBA","SF",66,1477,10.6,0.481,0.129,0.312,7.8,16.9,12.4,7.2,2.2,1.9,18,16.2,-0.4,1.8,1.4,0.044,-3,1.6,-1.3,0.2,TRUE
