RANK,SEASON,TEAM,PLAYOFF_TEAM,G,MP,FG%,AVERAGE_DISTANCE,%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,FGA_16-3PT,%FGA_3P,FG%_2P,FG%_0-3,FG%_3-10,FG%_10-16,FG%_16-3PT,FG%_3P,%ASTD_2P,%FGA_DUNKS,DUNKS_MADE,%FGA_LAYUPS,LAYUPS_MADE,%ASTD_3P,%FGA3P_CORNER,FG%3_CORNER,HEAVE_ATTEMPTS,HEAVE_MAKES
1.0,2004-2005,Atlanta Hawks,0,82,19855,0.441,10.4,0.8540000000000001,0.371,0.141,0.139,0.204,0.146,0.46299999999999997,0.579,0.341,0.331,0.426,0.312,0.511,0.055999999999999994,354,0.289,985,0.872,0.265,0.295,16.0,0.0
2.0,2004-2005,Boston Celtics,1,82,19880,0.46799999999999997,11.3,0.8079999999999999,0.364,0.11900000000000001,0.113,0.212,0.192,0.496,0.614,0.36,0.379,0.433,0.349,0.5429999999999999,0.049,305,0.29600000000000004,1065,0.899,0.29600000000000004,0.381,12.0,0.0
3.0,2004-2005,Charlotte Bobcats,0,82,19880,0.43200000000000005,11.7,0.872,0.284,0.149,0.145,0.294,0.128,0.442,0.574,0.375,0.35100000000000003,0.392,0.363,0.57,0.036000000000000004,232,0.223,791,0.903,0.344,0.413,6.0,0.0
4.0,2004-2005,Chicago Bulls,1,82,19830,0.43200000000000005,12.3,0.7829999999999999,0.297,0.14400000000000002,0.128,0.214,0.217,0.45299999999999996,0.5660000000000001,0.374,0.36700000000000005,0.401,0.35700000000000004,0.569,0.044000000000000004,272,0.22899999999999998,743,0.8059999999999999,0.23399999999999999,0.402,5.0,0.0
5.0,2004-2005,Cleveland Cavaliers,0,82,19855,0.447,11.2,0.865,0.312,0.161,0.159,0.233,0.135,0.465,0.609,0.402,0.358,0.39,0.332,0.599,0.055999999999999994,352,0.217,765,0.797,0.292,0.36,4.0,0.0
6.0,2004-2005,Dallas Mavericks,1,82,19730,0.457,12.3,0.81,0.287,0.132,0.14800000000000002,0.243,0.19,0.479,0.594,0.44,0.39899999999999997,0.413,0.364,0.47200000000000003,0.046,287,0.21899999999999997,756,0.8340000000000001,0.242,0.37,20.0,0.0
7.0,2004-2005,Denver Nuggets,1,82,19755,0.45899999999999996,11.1,0.858,0.364,0.102,0.11699999999999999,0.27399999999999997,0.142,0.479,0.627,0.36,0.36,0.377,0.34,0.617,0.083,499,0.261,955,0.878,0.304,0.39899999999999997,23.0,0.0
8.0,2004-2005,Detroit Pistons,1,82,19955,0.444,11.5,0.836,0.321,0.11699999999999999,0.183,0.215,0.16399999999999998,0.46299999999999997,0.5760000000000001,0.39299999999999996,0.413,0.377,0.345,0.5920000000000001,0.066,379,0.225,723,0.865,0.273,0.355,8.0,0.0
9.0,2004-2005,Golden State Warriors,0,82,19905,0.43,13.3,0.748,0.254,0.155,0.092,0.248,0.252,0.457,0.642,0.32799999999999996,0.364,0.382,0.35200000000000004,0.542,0.040999999999999995,270,0.201,825,0.8140000000000001,0.24600000000000002,0.358,10.0,0.0
10.0,2004-2005,Houston Rockets,1,82,19855,0.44299999999999995,13.4,0.763,0.254,0.134,0.11900000000000001,0.256,0.237,0.46799999999999997,0.59,0.435,0.39399999999999996,0.39899999999999997,0.364,0.561,0.045,251,0.188,635,0.8079999999999999,0.27699999999999997,0.391,11.0,0.0
11.0,2004-2005,Indiana Pacers,1,82,19905,0.43200000000000005,13.2,0.745,0.27,0.14,0.13699999999999998,0.19899999999999998,0.255,0.46299999999999997,0.5820000000000001,0.40700000000000003,0.397,0.384,0.344,0.48100000000000004,0.036000000000000004,203,0.213,663,0.86,0.272,0.40299999999999997,10.0,0.0
12.0,2004-2005,Los Angeles Clippers,0,82,20030,0.45899999999999996,11.4,0.895,0.298,0.151,0.156,0.29,0.105,0.473,0.59,0.449,0.397,0.405,0.345,0.632,0.052000000000000005,305,0.22899999999999998,750,0.861,0.302,0.41100000000000003,13.0,0.0
13.0,2004-2005,Los Angeles Lakers,0,82,19780,0.43700000000000006,12.7,0.727,0.32899999999999996,0.11800000000000001,0.092,0.188,0.273,0.467,0.562,0.41100000000000003,0.377,0.382,0.355,0.491,0.045,269,0.255,857,0.88,0.25,0.35200000000000004,29.0,0.0
14.0,2004-2005,Memphis Grizzlies,1,82,19705,0.447,11.4,0.763,0.354,0.145,0.08900000000000001,0.17600000000000002,0.237,0.475,0.578,0.38799999999999996,0.369,0.39,0.35700000000000004,0.546,0.065,358,0.26899999999999996,861,0.8959999999999999,0.31,0.369,15.0,0.0
15.0,2004-2005,Miami Heat,1,82,19980,0.486,11.5,0.802,0.336,0.13699999999999998,0.111,0.218,0.198,0.513,0.652,0.423,0.376,0.42700000000000005,0.377,0.528,0.084,499,0.23,838,0.855,0.255,0.374,7.0,1.0
16.0,2004-2005,Milwaukee Bucks,0,82,19780,0.45,11.1,0.8590000000000001,0.331,0.128,0.177,0.22399999999999998,0.141,0.467,0.5579999999999999,0.395,0.41200000000000003,0.41600000000000004,0.35100000000000003,0.5429999999999999,0.044000000000000004,261,0.261,872,0.88,0.266,0.37,8.0,0.0
17.0,2004-2005,Minnesota Timberwolves,0,82,19755,0.45899999999999996,13.2,0.8270000000000001,0.225,0.138,0.18,0.285,0.17300000000000001,0.483,0.618,0.435,0.426,0.436,0.345,0.593,0.03,181,0.17300000000000001,656,0.8759999999999999,0.21100000000000002,0.38799999999999996,13.0,0.0
18.0,2004-2005,New Jersey Nets,1,82,19905,0.429,12.9,0.813,0.276,0.11800000000000001,0.11900000000000001,0.299,0.187,0.444,0.5379999999999999,0.402,0.365,0.40700000000000003,0.36200000000000004,0.597,0.038,217,0.217,669,0.89,0.27899999999999997,0.39,12.0,0.0
19.0,2004-2005,New Orleans Hornets,0,82,19930,0.415,12.6,0.799,0.304,0.096,0.122,0.27699999999999997,0.201,0.44,0.537,0.374,0.382,0.381,0.315,0.601,0.044000000000000004,256,0.237,724,0.8220000000000001,0.22699999999999998,0.331,9.0,0.0
20.0,2004-2005,New York Knicks,0,82,19880,0.451,12.1,0.812,0.3,0.14,0.122,0.251,0.188,0.473,0.586,0.396,0.419,0.40700000000000003,0.35600000000000004,0.515,0.04,239,0.237,832,0.812,0.261,0.395,16.0,0.0
21.0,2004-2005,Orlando Magic,0,82,19705,0.45399999999999996,11.6,0.863,0.327,0.106,0.154,0.276,0.13699999999999998,0.47100000000000003,0.597,0.373,0.39899999999999997,0.4,0.349,0.48700000000000004,0.069,422,0.233,800,0.813,0.204,0.385,7.0,0.0
22.0,2004-2005,Philadelphia 76ers,1,82,19855,0.43700000000000006,12.0,0.784,0.32299999999999995,0.12,0.129,0.213,0.21600000000000003,0.462,0.5870000000000001,0.374,0.349,0.391,0.348,0.521,0.05,317,0.247,846,0.8690000000000001,0.253,0.414,7.0,0.0
23.0,2004-2005,Phoenix Suns,1,82,19780,0.47700000000000004,13.0,0.711,0.3,0.11900000000000001,0.12,0.172,0.289,0.512,0.64,0.42100000000000004,0.418,0.41600000000000004,0.39299999999999996,0.483,0.078,505,0.204,792,0.8690000000000001,0.312,0.413,22.0,1.0
24.0,2004-2005,Portland Trail Blazers,0,82,19730,0.451,11.1,0.8190000000000001,0.335,0.161,0.11,0.213,0.18100000000000002,0.47100000000000003,0.611,0.382,0.341,0.384,0.36200000000000004,0.5529999999999999,0.076,446,0.235,794,0.84,0.213,0.397,10.0,0.0
25.0,2004-2005,Sacramento Kings,1,82,19855,0.45899999999999996,13.4,0.8,0.258,0.125,0.081,0.336,0.2,0.48,0.618,0.435,0.38,0.415,0.374,0.5820000000000001,0.039,238,0.19899999999999998,794,0.852,0.254,0.418,9.0,0.0
26.0,2004-2005,San Antonio Spurs,1,82,19805,0.45299999999999996,11.6,0.784,0.293,0.201,0.11800000000000001,0.17300000000000001,0.21600000000000003,0.478,0.637,0.39899999999999997,0.37799999999999995,0.369,0.363,0.536,0.034,187,0.254,970,0.9390000000000001,0.431,0.38799999999999996,8.0,0.0
27.0,2004-2005,Seattle SuperSonics,1,82,19755,0.444,12.9,0.7190000000000001,0.276,0.16,0.11800000000000001,0.165,0.281,0.474,0.605,0.397,0.397,0.385,0.365,0.41100000000000003,0.04,234,0.221,791,0.865,0.239,0.39899999999999997,19.0,0.0
28.0,2004-2005,Toronto Raptors,0,82,19805,0.444,12.9,0.747,0.28300000000000003,0.12300000000000001,0.136,0.20600000000000002,0.253,0.46299999999999997,0.564,0.40299999999999997,0.402,0.401,0.385,0.488,0.04,232,0.21,700,0.843,0.384,0.41600000000000004,13.0,0.0
29.0,2004-2005,Utah Jazz,0,82,19780,0.449,11.6,0.879,0.336,0.09300000000000001,0.13699999999999998,0.312,0.121,0.465,0.589,0.363,0.37799999999999995,0.402,0.32799999999999996,0.625,0.042,243,0.26899999999999996,911,0.86,0.252,0.38,14.0,0.0
30.0,2004-2005,Washington Wizards,1,82,19780,0.43700000000000006,12.5,0.78,0.268,0.188,0.11800000000000001,0.20600000000000002,0.22,0.46299999999999997,0.664,0.32299999999999995,0.345,0.396,0.34299999999999997,0.478,0.053,339,0.204,823,0.763,0.20800000000000002,0.321,8.0,1.0
1.0,2005-2006,Atlanta Hawks,0,82,19880,0.45399999999999996,11.3,0.8220000000000001,0.342,0.132,0.11800000000000001,0.231,0.17800000000000002,0.47200000000000003,0.583,0.371,0.377,0.414,0.36700000000000005,0.504,0.047,290,0.272,922,0.8370000000000001,0.278,0.38299999999999995,11.0,0.0
2.0,2005-2006,Boston Celtics,0,82,19880,0.467,12.0,0.7959999999999999,0.341,0.11699999999999999,0.111,0.228,0.204,0.494,0.602,0.381,0.41100000000000003,0.43,0.36200000000000004,0.523,0.042,247,0.28300000000000003,961,0.895,0.267,0.39,14.0,2.0
3.0,2005-2006,Charlotte Bobcats,0,82,19905,0.433,11.9,0.816,0.32799999999999996,0.12,0.107,0.261,0.184,0.45399999999999996,0.5660000000000001,0.40700000000000003,0.364,0.371,0.33899999999999997,0.527,0.04,244,0.265,939,0.893,0.315,0.41100000000000003,18.0,1.0
4.0,2005-2006,Chicago Bulls,1,82,19905,0.446,13.0,0.7809999999999999,0.292,0.106,0.114,0.26899999999999996,0.21899999999999997,0.465,0.551,0.42,0.41,0.41200000000000003,0.379,0.552,0.025,158,0.247,868,0.813,0.284,0.389,12.0,0.0
5.0,2005-2006,Cleveland Cavaliers,1,82,19830,0.45399999999999996,11.9,0.772,0.35100000000000003,0.121,0.10300000000000001,0.198,0.228,0.48700000000000004,0.616,0.375,0.348,0.39899999999999997,0.33899999999999997,0.48200000000000004,0.054000000000000006,317,0.252,920,0.8029999999999999,0.365,0.36,15.0,0.0
6.0,2005-2006,Dallas Mavericks,1,82,19880,0.462,11.8,0.825,0.287,0.14300000000000002,0.17800000000000002,0.218,0.175,0.48100000000000004,0.5710000000000001,0.423,0.425,0.447,0.374,0.435,0.035,195,0.22699999999999998,754,0.894,0.23199999999999998,0.42200000000000004,19.0,0.0
7.0,2005-2006,Denver Nuggets,1,82,19930,0.461,11.4,0.8390000000000001,0.36700000000000005,0.08800000000000001,0.10300000000000001,0.28,0.161,0.48700000000000004,0.613,0.368,0.377,0.401,0.325,0.591,0.075,466,0.26899999999999996,963,0.8859999999999999,0.303,0.319,20.0,1.0
8.0,2005-2006,Detroit Pistons,1,82,19830,0.455,13.2,0.779,0.26899999999999996,0.086,0.174,0.249,0.221,0.475,0.608,0.405,0.415,0.39799999999999996,0.384,0.629,0.059000000000000004,347,0.188,647,0.797,0.293,0.4,4.0,0.0
9.0,2005-2006,Golden State Warriors,0,82,19830,0.433,13.1,0.73,0.28300000000000003,0.152,0.083,0.21100000000000002,0.27,0.467,0.633,0.348,0.35700000000000004,0.374,0.341,0.519,0.051,315,0.22399999999999998,851,0.789,0.267,0.38,13.0,0.0
10.0,2005-2006,Houston Rockets,0,82,19830,0.433,12.6,0.774,0.281,0.151,0.11800000000000001,0.225,0.226,0.46299999999999997,0.5770000000000001,0.426,0.36700000000000005,0.395,0.332,0.531,0.035,193,0.22899999999999998,772,0.8320000000000001,0.26,0.391,9.0,0.0
11.0,2005-2006,Indiana Pacers,1,82,19730,0.444,12.9,0.755,0.28300000000000003,0.141,0.133,0.198,0.245,0.475,0.603,0.431,0.363,0.39799999999999996,0.349,0.531,0.042,249,0.231,778,0.815,0.239,0.376,12.0,0.0
12.0,2005-2006,Los Angeles Clippers,1,82,19805,0.465,11.9,0.8690000000000001,0.248,0.174,0.20600000000000002,0.242,0.131,0.483,0.593,0.467,0.469,0.392,0.344,0.537,0.032,186,0.2,713,0.8859999999999999,0.217,0.39299999999999996,14.0,0.0
13.0,2005-2006,Los Angeles Lakers,1,82,19855,0.45299999999999996,12.8,0.76,0.304,0.121,0.106,0.22899999999999998,0.24,0.486,0.6,0.439,0.396,0.4,0.349,0.515,0.053,322,0.23,811,0.8640000000000001,0.18600000000000003,0.38,13.0,0.0
14.0,2005-2006,Memphis Grizzlies,1,82,19855,0.44799999999999995,12.0,0.742,0.32799999999999996,0.145,0.092,0.17800000000000002,0.258,0.474,0.603,0.37200000000000005,0.335,0.392,0.374,0.494,0.051,275,0.254,869,0.885,0.304,0.386,8.0,0.0
15.0,2005-2006,Miami Heat,1,82,19755,0.478,11.4,0.773,0.34,0.162,0.094,0.177,0.22699999999999998,0.517,0.669,0.406,0.36,0.41100000000000003,0.345,0.485,0.084,499,0.235,861,0.924,0.284,0.401,16.0,1.0
16.0,2005-2006,Milwaukee Bucks,1,82,19855,0.45299999999999996,11.4,0.797,0.33899999999999997,0.134,0.132,0.192,0.203,0.47200000000000003,0.575,0.39,0.395,0.4,0.38,0.536,0.043,266,0.267,928,0.878,0.295,0.401,2.0,0.0
17.0,2005-2006,Minnesota Timberwolves,0,82,19855,0.456,12.5,0.851,0.285,0.11800000000000001,0.145,0.304,0.149,0.478,0.601,0.441,0.406,0.41,0.32899999999999996,0.57,0.048,289,0.215,712,0.797,0.19699999999999998,0.414,19.0,0.0
18.0,2005-2006,New Jersey Nets,1,82,19780,0.44,12.9,0.7709999999999999,0.299,0.114,0.102,0.257,0.22899999999999998,0.47200000000000003,0.569,0.39299999999999996,0.36,0.44,0.33,0.634,0.052000000000000005,292,0.21600000000000003,677,0.893,0.26899999999999996,0.373,16.0,1.0
19.0,2005-2006,New Orleans/Oklahoma City Hornets,0,82,19805,0.44,11.2,0.862,0.324,0.133,0.139,0.267,0.138,0.457,0.5720000000000001,0.364,0.363,0.41100000000000003,0.33899999999999997,0.49700000000000005,0.05,284,0.254,823,0.873,0.23399999999999999,0.386,8.0,0.0
20.0,2005-2006,New York Knicks,0,82,19930,0.455,10.0,0.858,0.38299999999999995,0.161,0.10800000000000001,0.205,0.142,0.47,0.573,0.391,0.361,0.397,0.36200000000000004,0.479,0.063,353,0.3,938,0.8440000000000001,0.381,0.395,15.0,0.0
21.0,2005-2006,Orlando Magic,0,82,19905,0.47200000000000003,10.9,0.871,0.358,0.125,0.13,0.258,0.129,0.486,0.599,0.385,0.39799999999999996,0.424,0.376,0.474,0.075,419,0.257,825,0.863,0.198,0.449,12.0,0.0
22.0,2005-2006,Philadelphia 76ers,0,82,19905,0.45799999999999996,11.1,0.8420000000000001,0.32799999999999996,0.15,0.145,0.22,0.158,0.47600000000000003,0.59,0.41600000000000004,0.395,0.401,0.364,0.502,0.069,421,0.23399999999999999,746,0.8909999999999999,0.263,0.39899999999999997,6.0,0.0
23.0,2005-2006,Phoenix Suns,1,82,19955,0.479,14.4,0.7070000000000001,0.254,0.08900000000000001,0.10400000000000001,0.26,0.293,0.511,0.662,0.413,0.415,0.43700000000000006,0.39899999999999997,0.569,0.040999999999999995,275,0.19899999999999998,874,0.84,0.28600000000000003,0.42,10.0,0.0
24.0,2005-2006,Portland Trail Blazers,0,82,19730,0.445,11.9,0.8340000000000001,0.31,0.14300000000000002,0.09699999999999999,0.28300000000000003,0.166,0.46399999999999997,0.599,0.36700000000000005,0.40700000000000003,0.386,0.349,0.485,0.05,281,0.233,780,0.86,0.28300000000000003,0.363,16.0,1.0
25.0,2005-2006,Sacramento Kings,1,82,19830,0.45399999999999996,13.3,0.7829999999999999,0.281,0.11800000000000001,0.07,0.315,0.217,0.483,0.628,0.42700000000000005,0.382,0.397,0.35100000000000003,0.5660000000000001,0.04,246,0.225,847,0.8740000000000001,0.247,0.365,10.0,0.0
26.0,2005-2006,San Antonio Spurs,1,82,19805,0.47200000000000003,11.8,0.785,0.295,0.187,0.109,0.19399999999999998,0.215,0.496,0.657,0.40700000000000003,0.39899999999999997,0.39,0.385,0.504,0.03,170,0.254,1005,0.9009999999999999,0.408,0.43200000000000005,8.0,0.0
27.0,2005-2006,Seattle SuperSonics,0,82,19830,0.45899999999999996,12.5,0.757,0.275,0.17300000000000001,0.124,0.184,0.243,0.48700000000000004,0.615,0.42,0.401,0.415,0.371,0.48100000000000004,0.054000000000000006,318,0.2,741,0.836,0.207,0.41200000000000003,19.0,0.0
28.0,2005-2006,Toronto Raptors,0,82,19955,0.45399999999999996,12.9,0.7559999999999999,0.27899999999999997,0.135,0.128,0.214,0.244,0.479,0.584,0.431,0.376,0.433,0.375,0.449,0.039,236,0.207,708,0.8420000000000001,0.35200000000000004,0.382,13.0,1.0
29.0,2005-2006,Utah Jazz,0,82,19880,0.442,11.7,0.851,0.348,0.09699999999999999,0.109,0.297,0.149,0.461,0.588,0.337,0.389,0.37799999999999995,0.336,0.62,0.032,181,0.289,1004,0.846,0.129,0.37,10.0,1.0
30.0,2005-2006,Washington Wizards,1,82,19830,0.447,12.6,0.7909999999999999,0.287,0.16399999999999998,0.09300000000000001,0.247,0.209,0.47100000000000003,0.638,0.354,0.38799999999999996,0.385,0.35700000000000004,0.46299999999999997,0.047,299,0.223,853,0.757,0.179,0.35600000000000004,10.0,0.0
1.0,2006-2007,Atlanta Hawks,0,82,19880,0.444,11.7,0.8370000000000001,0.35600000000000004,0.09699999999999999,0.09,0.294,0.163,0.467,0.5720000000000001,0.385,0.39799999999999996,0.387,0.32899999999999996,0.518,0.047,273,0.284,940,0.833,0.253,0.373,8.0,0.0
2.0,2006-2007,Boston Celtics,0,82,19855,0.44299999999999995,12.0,0.8009999999999999,0.317,0.152,0.102,0.23,0.19899999999999998,0.462,0.585,0.379,0.368,0.38799999999999996,0.36700000000000005,0.499,0.032,189,0.268,915,0.93,0.271,0.414,12.0,0.0
3.0,2006-2007,Charlotte Bobcats,0,82,20005,0.446,11.8,0.807,0.335,0.129,0.095,0.249,0.193,0.467,0.574,0.381,0.35200000000000004,0.41,0.35700000000000004,0.565,0.04,251,0.272,950,0.9209999999999999,0.35200000000000004,0.384,14.0,1.0
4.0,2006-2007,Chicago Bulls,1,82,19780,0.457,12.7,0.8140000000000001,0.302,0.1,0.11800000000000001,0.295,0.18600000000000003,0.473,0.5670000000000001,0.386,0.40700000000000003,0.43200000000000005,0.38799999999999996,0.562,0.040999999999999995,259,0.24,805,0.81,0.223,0.42,11.0,0.0
5.0,2006-2007,Cleveland Cavaliers,1,82,19880,0.447,12.1,0.789,0.32299999999999995,0.129,0.12300000000000001,0.214,0.21100000000000002,0.473,0.622,0.358,0.373,0.375,0.35200000000000004,0.519,0.045,282,0.23600000000000002,911,0.846,0.342,0.363,12.0,2.0
6.0,2006-2007,Dallas Mavericks,1,82,19755,0.467,13.0,0.782,0.26899999999999996,0.10400000000000001,0.163,0.24600000000000002,0.218,0.491,0.606,0.401,0.452,0.43,0.381,0.469,0.035,210,0.21600000000000003,762,0.88,0.32799999999999996,0.377,14.0,0.0
7.0,2006-2007,Denver Nuggets,1,82,19780,0.465,11.4,0.7879999999999999,0.37,0.10400000000000001,0.1,0.214,0.212,0.5,0.632,0.39299999999999996,0.392,0.373,0.336,0.55,0.07400000000000001,461,0.263,1001,0.924,0.251,0.318,16.0,0.0
8.0,2006-2007,Detroit Pistons,1,82,19880,0.45399999999999996,12.4,0.799,0.29100000000000004,0.11,0.182,0.21600000000000003,0.201,0.48100000000000004,0.602,0.408,0.40399999999999997,0.42100000000000004,0.344,0.561,0.052000000000000005,307,0.213,736,0.8220000000000001,0.318,0.35200000000000004,13.0,1.0
9.0,2006-2007,Golden State Warriors,1,82,19755,0.46299999999999997,12.3,0.721,0.33799999999999997,0.135,0.077,0.172,0.27899999999999997,0.504,0.654,0.36200000000000004,0.359,0.386,0.35600000000000004,0.525,0.048,325,0.26899999999999996,1139,0.866,0.33899999999999997,0.386,15.0,0.0
10.0,2006-2007,Houston Rockets,1,82,19855,0.445,13.2,0.71,0.276,0.145,0.10400000000000001,0.185,0.29,0.475,0.578,0.431,0.385,0.406,0.37200000000000005,0.518,0.022000000000000002,142,0.233,824,0.8,0.26899999999999996,0.39899999999999997,7.0,1.0
11.0,2006-2007,Indiana Pacers,0,82,19780,0.43799999999999994,12.6,0.7879999999999999,0.272,0.158,0.146,0.213,0.212,0.462,0.589,0.41600000000000004,0.379,0.392,0.34600000000000003,0.522,0.033,201,0.225,796,0.898,0.26899999999999996,0.366,11.0,2.0
12.0,2006-2007,Los Angeles Clippers,0,82,19730,0.456,12.2,0.857,0.252,0.157,0.19399999999999998,0.255,0.14300000000000002,0.474,0.619,0.45399999999999996,0.406,0.39399999999999996,0.348,0.5720000000000001,0.026000000000000002,158,0.20800000000000002,760,0.9329999999999999,0.18100000000000002,0.38,16.0,0.0
13.0,2006-2007,Los Angeles Lakers,1,82,20030,0.466,12.4,0.741,0.326,0.122,0.096,0.196,0.259,0.505,0.611,0.429,0.428,0.415,0.353,0.537,0.049,308,0.256,941,0.8370000000000001,0.22899999999999998,0.392,14.0,0.0
14.0,2006-2007,Memphis Grizzlies,0,82,19980,0.465,11.7,0.789,0.34299999999999997,0.139,0.1,0.207,0.21100000000000002,0.491,0.595,0.425,0.39399999999999996,0.41,0.36700000000000005,0.505,0.07,402,0.252,823,0.836,0.163,0.446,17.0,0.0
15.0,2006-2007,Miami Heat,1,82,19855,0.46399999999999997,12.4,0.755,0.304,0.147,0.094,0.21100000000000002,0.245,0.503,0.642,0.43200000000000005,0.39299999999999996,0.402,0.34299999999999997,0.514,0.054000000000000006,315,0.228,830,0.856,0.263,0.366,12.0,0.0
16.0,2006-2007,Milwaukee Bucks,0,82,19855,0.465,11.4,0.7809999999999999,0.36,0.124,0.113,0.183,0.21899999999999997,0.495,0.6,0.43,0.419,0.381,0.35600000000000004,0.512,0.04,244,0.29100000000000004,1106,0.8440000000000001,0.26,0.376,5.0,0.0
17.0,2006-2007,Minnesota Timberwolves,0,82,20005,0.461,12.8,0.833,0.267,0.127,0.133,0.305,0.16699999999999998,0.483,0.608,0.426,0.43200000000000005,0.419,0.353,0.5760000000000001,0.037000000000000005,214,0.21100000000000002,766,0.8959999999999999,0.259,0.369,24.0,1.0
18.0,2006-2007,New Jersey Nets,1,82,19880,0.457,12.8,0.737,0.332,0.08900000000000001,0.077,0.24,0.263,0.49,0.585,0.42200000000000004,0.396,0.413,0.363,0.609,0.06,347,0.244,809,0.9159999999999999,0.273,0.39299999999999996,11.0,0.0
19.0,2006-2007,New Orleans/Oklahoma City Hornets,0,82,19880,0.445,11.5,0.812,0.307,0.17,0.11900000000000001,0.21600000000000003,0.188,0.46399999999999997,0.602,0.40399999999999997,0.344,0.382,0.36200000000000004,0.456,0.049,285,0.235,850,0.855,0.217,0.38799999999999996,8.0,0.0
20.0,2006-2007,New York Knicks,0,82,20005,0.457,10.8,0.784,0.389,0.142,0.073,0.18,0.21600000000000003,0.48700000000000004,0.6,0.41100000000000003,0.32799999999999996,0.368,0.34600000000000003,0.475,0.051,302,0.303,1054,0.797,0.261,0.364,17.0,0.0
21.0,2006-2007,Orlando Magic,1,82,19780,0.47200000000000003,10.8,0.8420000000000001,0.361,0.15,0.106,0.225,0.158,0.494,0.631,0.415,0.36,0.391,0.35600000000000004,0.483,0.078,436,0.257,877,0.883,0.29100000000000004,0.382,6.0,0.0
22.0,2006-2007,Philadelphia 76ers,0,82,19880,0.45799999999999996,11.4,0.872,0.321,0.11699999999999999,0.171,0.262,0.128,0.474,0.616,0.381,0.373,0.408,0.345,0.535,0.069,407,0.231,778,0.887,0.213,0.39399999999999996,16.0,0.0
