"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c","position_minutes","position_numeric","team_flag","advanced_position_cluster"
"williaa01",2007,35,7,"LAC","NBA","PF",38,374,-2.2,-1.8,0,0,0.3,0.67,0.03,0,0,112.2,250.58,11.22,"PF",3.73,TRUE,"Big"
"williaa01",2008,36,8,"LAC","NBA","C",30,297,-16.3,-8.7,0,0,0,0.23,0.77,0,0,0,68.31,228.69,"C",4.77,TRUE,"Big"
"foylead01",2001,25,1,"GSW","NBA","C",58,1457,-10.5,-1.3,0,0,0,0.26,0.74,0,0,0,378.82,1078.18,"C",4.74,TRUE,NA
"foylead01",2002,26,2,"GSW","NBA","C",79,1485,-6.3,-0.5,0,0,0,0.05,0.96,0,0,0,74.25,1425.6,"C",5,TRUE,NA
"foylead01",2003,27,3,"GSW","NBA","C",82,1787,3.4,8.1,0,0,0,0.06,0.95,0,0,0,107.22,1697.65,"C",4.99,TRUE,NA
"foylead01",2004,28,4,"GSW","NBA","C",44,572,-6.6,-6.8,0,0,0,0.03,0.97,0,0,0,17.16,554.84,"C",4.97,TRUE,NA
"foylead01",2005,29,5,"GSW","NBA","C",78,1700,-0.7,3.1,0,0,0,0.01,1,0,0,0,17,1700,"C",5.04,TRUE,"Big"
"foylead01",2006,30,6,"GSW","NBA","C",77,1824,-1,1.5,0,0,0,0,1,0,0,0,0,1824,"C",5,TRUE,"Big"
"foylead01",2007,31,7,"GSW","NBA","C",48,475,-4.4,-4.4,0,0,0,0.09,0.91,0,0,0,42.75,432.25,"C",4.91,TRUE,"Big"
"foylead01",2008,32,8,"ORL","NBA","C",82,774,0.4,-6.7,0,0,0,0.01,0.99,0,0,0,7.74,766.26,"C",4.99,TRUE,"Big"
"foylead01",2009,33,9,"TOT","NBA","C",10,62,-2.6,-3.7,0,0,0,0,1,0,0,0,0,62,"C",5,TRUE,"Big"
"griffad01",2001,26,1,"BOS","NBA","SF",44,377,-4,-1.7,0.01,0.71,0.28,0,0,3.77,267.67,105.56,0,0,"SG",2.27,TRUE,NA
"griffad01",2002,27,2,"DAL","NBA","SG",58,1383,6.2,2.4,0,0.73,0.25,0.02,0,0,1009.59,345.75,27.66,0,"SG",2.29,TRUE,NA
"griffad01",2003,28,3,"DAL","NBA","SG",74,1373,7.9,-0.6,0,0.72,0.27,0.01,0,0,988.56,370.71,13.73,0,"SG",2.29,TRUE,NA
"griffad01",2004,29,4,"HOU","NBA","SG",19,133,-11.1,-13.5,0,0.4,0.56,0.04,0,0,53.2,74.48,5.32,0,"SF",2.64,TRUE,NA
"griffad01",2005,30,5,"CHI","NBA","SF",69,667,4.3,3.6,0,0.08,0.84,0.08,0,0,53.36,560.28,53.36,0,"SF",3,TRUE,"Wing"
"griffad01",2006,31,6,"DAL","NBA","SG",52,1245,9,3.5,0.02,0.85,0.13,0,0,24.9,1058.25,161.85,0,0,"SG",2.11,TRUE,"Wing"
"griffad01",2007,32,7,"CHI","NBA","SF",54,585,6.7,1.5,0,0.2,0.78,0.01,0,0,117,456.3,5.85,0,"SF",2.78,TRUE,"Wing"
"griffad01",2008,33,8,"TOT","NBA","SG-SF",35,307,1.7,8.2,0.13,0.58,0.29,0,0,39.91,178.06,89.03,0,0,"SG",2.16,TRUE,"Wing"
"harrial01",2001,20,1,"IND","NBA","PF",78,1892,0.1,0.3,0,0.01,0.7,0.28,0.01,0,18.92,1324.4,529.76,18.92,"SF",3.29,TRUE,NA
"harrial01",2002,21,2,"IND","NBA","PF",44,1313,-1.6,-2.4,0,0,0.41,0.58,0.01,0,0,538.33,761.54,13.13,"PF",3.6,TRUE,NA
"harrial01",2003,22,3,"IND","NBA","SF",82,2467,2.9,-1.8,0,0.05,0.57,0.38,0,0,123.35,1406.19,937.46,0,"SF",3.33,TRUE,NA
"harrial01",2004,23,4,"IND","NBA","PF",79,2441,2.3,-11.4,0,0,0.43,0.57,0,0,0,1049.63,1391.37,0,"PF",3.57,TRUE,NA
"harrial01",2005,24,5,"ATL","NBA","SF",66,2550,-10.9,-0.7,0,0,0.61,0.39,0.01,0,0,1555.5,994.5,25.5,"SF",3.44,TRUE,"Wing"
"harrial01",2006,25,6,"ATL","NBA","PF",76,2782,-6.6,-4,0,0,0.2,0.73,0.07,0,0,556.4,2030.86,194.74,"PF",3.87,TRUE,"Wing"
"harrial01",2007,26,7,"TOT","NBA","PF",78,2563,-1.5,0.4,0,0,0.12,0.65,0.24,0,0,307.56,1665.95,615.12,"PF",4.16,TRUE,"Wing"
"harrial01",2008,27,8,"GSW","NBA","C",81,2190,2.5,1.2,0,0,0,0.47,0.53,0,0,0,1029.3,1160.7,"C",4.53,TRUE,"Wing"
"harrial01",2009,28,9,"TOT","NBA","PF",73,2546,-1.4,2.9,0,0,0.1,0.83,0.07,0,0,254.6,2113.18,178.22,"PF",3.97,TRUE,"Wing"
"harrial01",2010,29,10,"NYK","NBA","PF",72,2195,-4.8,-2.1,0,0,0.27,0.6,0.14,0,0,592.65,1317,307.3,"PF",3.91,TRUE,"Wing"
"harrial01",2011,30,11,"DEN","NBA","PF",73,1665,4.3,-1.4,0,0,0.01,0.89,0.11,0,0,16.65,1481.85,183.15,"PF",4.14,TRUE,"Wing"
"harrial01",2012,31,12,"DEN","NBA","PF",64,1761,5,3.8,0,0,0,0.81,0.19,0,0,0,1426.41,334.59,"PF",4.19,TRUE,"Wing"
"harrial01",2013,32,13,"ORL","NBA","C",10,119,-17.2,-9.7,0,0,0,0.21,0.79,0,0,0,24.99,94.01,"C",4.79,TRUE,"Wing"
"harrial01",2014,33,14,"WAS","NBA","PF",34,511,3.8,3,0,0,0,0.94,0.06,0,0,0,480.34,30.66,"PF",4.06,TRUE,"Wing"
"jeffeal01",2005,20,1,"BOS","NBA","PF",71,1051,-1.3,-3.1,0,0,0,0.45,0.55,0,0,0,472.95,578.05,"C",4.55,TRUE,"Big"
"jeffeal01",2006,21,2,"BOS","NBA","PF",59,1062,-5.2,-4.8,0,0,0,0.43,0.57,0,0,0,456.66,605.34,"C",4.57,TRUE,"Big"
"jeffeal01",2007,22,3,"BOS","NBA","C",69,2319,-3.7,0.5,0,0,0,0.04,0.96,0,0,0,92.76,2226.24,"C",4.96,TRUE,"Big"
"jeffeal01",2008,23,4,"MIN","NBA","C",82,2919,-10.4,-10.9,0,0,0,0,1,0,0,0,0,2919,"C",5,TRUE,"Big"
"jeffeal01",2009,24,5,"MIN","NBA","C",50,1836,-3.3,4.4,0,0,0,0.06,0.94,0,0,0,110.16,1725.84,"C",4.94,TRUE,"Big"
"jeffeal01",2010,25,6,"MIN","NBA","C",76,2463,-10.8,-2.1,0,0,0,0.32,0.68,0,0,0,788.16,1674.84,"C",4.68,TRUE,"Big"
"jeffeal01",2011,26,7,"UTA","NBA","C",82,2940,-3.2,-4.6,0,0,0,0.02,0.98,0,0,0,58.8,2881.2,"C",4.98,TRUE,"Big"
"jeffeal01",2012,27,8,"UTA","NBA","C",61,2075,3.8,8.8,0,0,0,0,1,0,0,0,0,2075,"C",5,TRUE,"Big"
"jeffeal01",2013,28,9,"UTA","NBA","C",78,2578,-3.6,-9.4,0,0,0,0,1,0,0,0,0,2578,"C",5,TRUE,"Big"
"jeffeal01",2014,29,10,"CHA","NBA","C",73,2553,0.4,1.6,0,0,0,0.31,0.69,0,0,0,791.43,1761.57,"C",4.69,TRUE,"Big"
"jeffeal01",2015,30,11,"CHO","NBA","C",65,1992,-4,-1.1,0,0,0,0.44,0.56,0,0,0,876.48,1115.52,"C",4.56,TRUE,"Big"
"jeffeal01",2016,31,12,"CHO","NBA","C",47,1096,2.8,-0.1,0,0,0,0.51,0.49,0,0,0,558.96,537.04,"PF",4.49,TRUE,"Big"
"jeffeal01",2017,32,13,"IND","NBA","C",66,931,-5.3,-6.6,0,0,0,0,1,0,0,0,0,931,"C",5,TRUE,"Big"
"jeffeal01",2018,33,14,"IND","NBA","C",36,484,-1.6,-3.7,0,0,0,0,1,0,0,0,0,484,"C",5,TRUE,"Big"
"hendeal01",2001,28,1,"ATL","NBA","PF",73,1810,-7.9,-3.7,0,0,0,0.79,0.21,0,0,0,1429.9,380.1,"PF",4.21,TRUE,NA
"hendeal01",2002,29,2,"ATL","NBA","PF",26,422,2.2,7.9,0,0,0,0.32,0.69,0,0,0,135.04,291.18,"C",4.73,TRUE,NA
"hendeal01",2003,30,3,"ATL","NBA","C",82,1494,-7.1,-5.4,0,0,0,0.43,0.57,0,0,0,642.42,851.58,"C",4.57,TRUE,NA
"hendeal01",2004,31,4,"ATL","NBA","PF",6,68,-21.6,-17.1,0,0,0,0.82,0.18,0,0,0,55.76,12.24,"PF",4.18,TRUE,NA
"hendeal01",2005,32,5,"DAL","NBA","PF",78,1203,-5.1,-16.1,0,0,0.16,0.78,0.07,0,0,192.48,938.34,84.21,"PF",3.95,TRUE,"Big"
"hendeal01",2006,33,6,"CLE","NBA","C",51,531,-3.5,-7,0,0,0,0.35,0.65,0,0,0,185.85,345.15,"C",4.65,TRUE,"Big"
"hendeal01",2007,34,7,"PHI","NBA","PF",38,418,0,3.6,0,0,0,0.7,0.3,0,0,0,292.6,125.4,"PF",4.3,TRUE,"Big"
"radojal01",2005,28,1,"UTA","NBA","C",12,128,-6.6,-1.5,0,0,0,0,1,0,0,0,0,128,"C",5,TRUE,"Big"
"garcial01",2004,23,1,"SAS","NBA","SG",2,13,19.7,11.6,0.57,0.43,0,0,0,7.41,5.59,0,0,0,"PG",1.43,TRUE,NA
"garcial01",2005,24,2,"NOH","NBA","SG",8,146,-15.6,-7.6,0.13,0.86,0.01,0,0,18.98,125.56,1.46,0,0,"SG",1.88,TRUE,"Guard"
"houstal01",2001,29,1,"NYK","NBA","SG",78,2858,1.9,-4.4,0.12,0.81,0.07,0,0,342.96,2314.98,200.06,0,0,"SG",1.95,TRUE,NA
"houstal01",2002,30,2,"NYK","NBA","SG",77,2914,-6.3,-8.1,0,0.99,0.01,0,0,0,2884.86,29.14,0,0,"SG",2.01,TRUE,NA
"houstal01",2003,31,3,"NYK","NBA","SG",82,3108,-1.1,2.7,0.03,0.97,0,0,0,93.24,3014.76,0,0,0,"SG",1.97,TRUE,NA
"houstal01",2004,32,4,"NYK","NBA","SG",50,1799,-0.9,1.3,0.01,0.96,0.03,0,0,17.99,1727.04,53.97,0,0,"SG",2.02,TRUE,NA
"houstal01",2005,33,5,"NYK","NBA","SG",20,532,1.3,4.8,0,0.83,0.17,0,0,0,441.56,90.44,0,0,"SG",2.17,TRUE,"Wing"
"iversal01",2001,25,1,"PHI","NBA","SG",71,2979,5.7,4.1,0.39,0.6,0.01,0,0,1161.81,1787.4,29.79,0,0,"SG",1.62,TRUE,NA
"iversal01",2002,26,2,"PHI","NBA","SG",60,2622,5.2,10,0.16,0.77,0.07,0,0,419.52,2018.94,183.54,0,0,"SG",1.91,TRUE,NA
"iversal01",2003,27,3,"PHI","NBA","SG",82,3485,2.3,-1.2,0.16,0.79,0.05,0,0,557.6,2753.15,174.25,0,0,"SG",1.89,TRUE,NA
"iversal01",2004,28,4,"PHI","NBA","SG",48,2040,-2.1,1.1,0.28,0.72,0,0,0,571.2,1468.8,0,0,0,"SG",1.72,TRUE,NA
"iversal01",2005,29,5,"PHI","NBA","PG",75,3174,0.1,4.6,1,0,0,0,0,3174,0,0,0,0,"PG",1,TRUE,"Guard"
"iversal01",2006,30,6,"PHI","NBA","PG",72,3103,-0.2,8.6,1,0,0,0,0,3103,0,0,0,0,"PG",1,TRUE,"Guard"
"iversal01",2007,31,7,"TOT","NBA","SG-PG",65,2761,0.2,1.2,0.5,0.5,0,0,0,1380.5,1380.5,0,0,0,"PG",1.5,TRUE,"Guard"
"iversal01",2008,32,8,"DEN","NBA","SG",82,3424,4.9,9.8,0.44,0.56,0,0,0,1506.56,1917.44,0,0,0,"SG",1.56,TRUE,"Guard"
"iversal01",2009,33,9,"TOT","NBA","PG-SG",57,2093,-1.7,-4.5,0.96,0.04,0,0,0,2009.28,83.72,0,0,0,"PG",1.04,TRUE,"Guard"
"iversal01",2010,34,10,"TOT","NBA","SG-PG",28,865,-3.8,-0.8,0.33,0.67,0,0,0,285.45,579.55,0,0,0,"SG",1.67,TRUE,"Guard"
"mournal01",2001,30,1,"MIA","NBA","C",13,306,5,2.7,0,0,0,0,1,0,0,0,0,306,"C",5,TRUE,NA
"mournal01",2002,31,2,"MIA","NBA","C",75,2455,0.9,7.1,0,0,0,0.06,0.94,0,0,0,147.3,2307.7,"C",4.94,TRUE,NA
"mournal01",2004,33,3,"NJN","NBA","C",12,215,-5.3,-8.6,0,0,0,0.28,0.72,0,0,0,60.2,154.8,"C",4.72,TRUE,NA
"mournal01",2005,34,4,"TOT","NBA","C-PF",37,702,-3.1,-6.5,0,0,0,0.54,0.46,0,0,0,379.08,322.92,"PF",4.46,TRUE,"Big"
"mournal01",2006,35,5,"MIA","NBA","C",65,1302,10,8.5,0,0,0,0.01,0.99,0,0,0,13.02,1288.98,"C",4.99,TRUE,"Big"
"mournal01",2007,36,6,"MIA","NBA","C",77,1572,-2,-2.1,0,0,0,0.02,0.98,0,0,0,31.44,1540.56,"C",4.98,TRUE,"Big"
"mournal01",2008,37,7,"MIA","NBA","C",25,389,-3.9,6.2,0,0,0,0.14,0.86,0,0,0,54.46,334.54,"C",4.86,TRUE,"Big"
"stoudam01",2003,20,1,"PHO","NBA","PF",82,2570,-0.8,-5.5,0,0,0.01,0.81,0.18,0,0,25.7,2081.7,462.6,"PF",4.17,TRUE,NA
"stoudam01",2004,21,2,"PHO","NBA","PF",55,2025,-3.4,1.5,0,0,0.05,0.61,0.35,0,0,101.25,1235.25,708.75,"PF",4.34,TRUE,NA
"stoudam01",2005,22,3,"PHO","NBA","C",80,2889,9.9,9,0,0,0,0.16,0.84,0,0,0,462.24,2426.76,"C",4.84,TRUE,"Big"
"stoudam01",2006,23,4,"PHO","NBA","C",3,50,-1.9,-8,0,0,0,0.07,0.93,0,0,0,3.5,46.5,"C",4.93,TRUE,"Big"
"stoudam01",2007,24,5,"PHO","NBA","C",82,2689,8.1,1,0,0,0,0.02,0.99,0,0,0,53.78,2662.11,"C",5.03,TRUE,"Big"
"stoudam01",2008,25,6,"PHO","NBA","C",79,2677,7.7,6.2,0,0,0,0.22,0.78,0,0,0,588.94,2088.06,"C",4.78,TRUE,"Big"
"stoudam01",2009,26,7,"PHO","NBA","PF",53,1948,2.2,0.2,0,0,0,0.64,0.36,0,0,0,1246.72,701.28,"PF",4.36,TRUE,"Big"
"stoudam01",2010,27,8,"PHO","NBA","PF",82,2838,5.1,-1.5,0,0,0,0.83,0.17,0,0,0,2355.54,482.46,"PF",4.17,TRUE,"Big"
"stoudam01",2011,28,9,"NYK","NBA","C",78,2870,1,-0.4,0,0,0,0.32,0.68,0,0,0,918.4,1951.6,"C",4.68,TRUE,"Big"
"stoudam01",2012,29,10,"NYK","NBA","PF",47,1543,-2.1,-10.5,0,0,0.01,0.84,0.15,0,0,15.43,1296.12,231.45,"PF",4.14,TRUE,"Big"
"stoudam01",2013,30,11,"NYK","NBA","PF",29,682,2.2,-2.8,0,0,0,0.52,0.48,0,0,0,354.64,327.36,"PF",4.48,TRUE,"Big"
"stoudam01",2014,31,12,"NYK","NBA","C",65,1466,-6.5,-8.5,0,0,0,0.58,0.42,0,0,0,850.28,615.72,"PF",4.42,TRUE,"Big"
"stoudam01",2015,32,13,"TOT","NBA","PF",59,1245,-3.7,-0.3,0,0,0,0.58,0.42,0,0,0,722.1,522.9,"PF",4.42,TRUE,"Big"
"stoudam01",2016,33,14,"MIA","NBA","C",52,762,0.7,-1.6,0,0,0,0,1,0,0,0,0,762,"C",5,TRUE,"Big"
"varejan01",2005,22,1,"CLE","NBA","PF",54,863,5.1,5.4,0,0,0,0.83,0.17,0,0,0,716.29,146.71,"PF",4.17,TRUE,"Big"
"varejan01",2006,23,2,"CLE","NBA","C",48,760,8.4,7.2,0,0,0,0.18,0.82,0,0,0,136.8,623.2,"C",4.82,TRUE,"Big"
"varejan01",2007,24,3,"CLE","NBA","C",81,1932,8.2,7.3,0,0,0,0.31,0.69,0,0,0,598.92,1333.08,"C",4.69,TRUE,"Big"
"varejan01",2008,25,4,"CLE","NBA","C",48,1320,4.3,6.6,0,0,0,0.28,0.72,0,0,0,369.6,950.4,"C",4.72,TRUE,"Big"
"varejan01",2009,26,5,"CLE","NBA","PF",81,2306,11.2,2.1,0,0,0,0.57,0.43,0,0,0,1314.42,991.58,"PF",4.43,TRUE,"Big"
"varejan01",2010,27,6,"CLE","NBA","PF",76,2166,13.3,12.9,0,0,0,0.61,0.39,0,0,0,1321.26,844.74,"PF",4.39,TRUE,"Big"
"varejan01",2011,28,7,"CLE","NBA","C",31,994,-8.5,1.4,0,0,0,0,1,0,0,0,0,994,"C",5,TRUE,"Big"
"varejan01",2012,29,8,"CLE","NBA","C",25,785,-1.1,8.5,0,0,0,0,1,0,0,0,0,785,"C",5,TRUE,"Big"
"varejan01",2013,30,9,"CLE","NBA","C",25,901,-4.7,0.8,0,0,0,0.3,0.7,0,0,0,270.3,630.7,"C",4.7,TRUE,"Big"
"varejan01",2014,31,10,"CLE","NBA","C",65,1800,1.6,9.2,0,0,0,0.21,0.79,0,0,0,378,1422,"C",4.79,TRUE,"Big"
"varejan01",2015,32,11,"CLE","NBA","C",26,636,0.1,-5.3,0,0,0,0,1,0,0,0,0,636,"C",5,TRUE,"Big"
"varejan01",2016,33,12,"TOT","NBA","C",53,496,1.1,-8.3,0,0,0,0.07,0.93,0,0,0,34.72,461.28,"C",4.93,TRUE,"Big"
"varejan01",2017,34,13,"GSW","NBA","C",14,92,-11.8,-24.1,0,0,0,0.19,0.81,0,0,0,17.48,74.52,"C",4.81,TRUE,"Big"
"barrean01",2005,22,1,"TOT","NBA","PG",38,483,2.6,1.8,1,0,0,0,0,483,0,0,0,0,"PG",1,TRUE,"Guard"
"barrean01",2006,23,2,"TOT","NBA","PG",19,282,-5.2,-6.8,1,0,0,0,0,282,0,0,0,0,"PG",1,TRUE,"Guard"
"barrean01",2007,24,3,"CHI","NBA","PG",6,29,-0.2,-5.6,1,0,0,0,0,29,0,0,0,0,"PG",1,TRUE,"Guard"
"barrean01",2008,25,4,"LAC","NBA","PG",4,25,-34.7,-26.6,1,0,0,0,0,25,0,0,0,0,"PG",1,TRUE,"Guard"
"emmetan01",2005,22,1,"MEM","NBA","SG",8,28,-18.5,-21.5,0.05,0.95,0,0,0,1.4,26.6,0,0,0,"SG",1.95,TRUE,"Wing"
"emmetan01",2012,29,2,"NJN","NBA","SF",6,45,-2.3,4.5,0,0,0.83,0.17,0,0,0,37.35,7.65,0,"SF",3.17,TRUE,"Wing"
"iguodan01",2005,21,1,"PHI","NBA","SG",82,2686,0.1,2.9,0.02,0.7,0.28,0,0,53.72,1880.2,752.08,0,0,"SG",2.26,TRUE,"Wing"
"iguodan01",2006,22,2,"PHI","NBA","SF",82,3086,0.4,10.5,0,0.48,0.51,0.01,0,0,1481.28,1573.86,30.86,0,"SF",2.53,TRUE,"Wing"
"iguodan01",2007,23,3,"PHI","NBA","SG",76,3062,-3.4,-0.9,0,0.55,0.45,0,0,0,1684.1,1377.9,0,0,"SG",2.45,TRUE,"Wing"
"iguodan01",2008,24,4,"PHI","NBA","SF",82,3242,-0.2,-1.8,0,0.22,0.75,0.04,0,0,713.24,2431.5,129.68,0,"SF",2.85,TRUE,"Wing"
"iguodan01",2009,25,5,"PHI","NBA","SF",82,3269,1.8,10.9,0,0.13,0.84,0.02,0,0,424.97,2745.96,65.38,0,"SF",2.86,TRUE,"Wing"
"iguodan01",2010,26,6,"PHI","NBA","SF",82,3193,-4.7,0,0,0.33,0.63,0.03,0,0,1053.69,2011.59,95.79,0,"SF",2.67,TRUE,"Wing"
"iguodan01",2011,27,7,"PHI","NBA","SF",67,2469,3.6,4.9,0,0.1,0.86,0.04,0,0,246.9,2123.34,98.76,0,"SF",2.94,TRUE,"Wing"
"iguodan01",2012,28,8,"PHI","NBA","SF",62,2209,5.7,3.1,0,0.34,0.65,0.02,0,0,751.06,1435.85,44.18,0,"SF",2.71,TRUE,"Wing"
"iguodan01",2013,29,9,"DEN","NBA","SG",80,2779,6.7,5,0.03,0.86,0.11,0,0,83.37,2389.94,305.69,0,0,"SG",2.08,TRUE,"Wing"
"iguodan01",2014,30,10,"GSW","NBA","SF",63,2040,13.8,18,0.01,0.2,0.78,0.01,0,20.4,408,1591.2,20.4,0,"SF",2.79,TRUE,"Wing"
"iguodan01",2015,31,11,"GSW","NBA","SF",77,2069,11.4,1.2,0,0.01,0.96,0.03,0,0,20.69,1986.24,62.07,0,"SF",3.02,TRUE,"Wing"
"iguodan01",2016,32,12,"GSW","NBA","SF",65,1732,13.3,4,0,0.01,0.85,0.15,0,0,17.32,1472.2,259.8,0,"SF",3.17,TRUE,"Wing"
"iguodan01",2017,33,13,"GSW","NBA","SF",76,1998,12.3,1.1,0,0.03,0.9,0.08,0,0,59.94,1798.2,159.84,0,"SF",3.08,TRUE,"Wing"
"iguodan01",2018,34,14,"GSW","NBA","SF",64,1622,8.2,3.2,0,0.14,0.82,0.04,0,0,227.08,1330.04,64.88,0,"SF",2.9,TRUE,"Wing"
"iguodan01",2019,35,15,"GSW","NBA","SF",68,1578,8.7,3.3,0.03,0.34,0.59,0.05,0,47.34,536.52,931.02,78.9,0,"SF",2.68,TRUE,"Wing"
"millean02",2001,24,1,"CLE","NBA","PG",82,2848,-1.3,12.4,0.97,0.03,0,0,0,2762.56,85.44,0,0,0,"PG",1.03,TRUE,NA
"millean02",2002,25,2,"CLE","NBA","PG",81,3023,-1.7,8.5,0.97,0.04,0,0,0,2932.31,120.92,0,0,0,"PG",1.05,TRUE,NA
"millean02",2003,26,3,"LAC","NBA","PG",80,2913,-5.7,-4.3,1,0,0,0,0,2913,0,0,0,0,"PG",1,TRUE,NA
"millean02",2004,27,4,"DEN","NBA","PG",82,2838,2.6,5.9,1,0,0,0,0,2838,0,0,0,0,"PG",1,TRUE,NA
"millean02",2005,28,5,"DEN","NBA","PG",82,2852,3,2.9,0.62,0.38,0,0,0,1768.24,1083.76,0,0,0,"PG",1.38,TRUE,"Guard"
"millean02",2006,29,6,"DEN","NBA","PG",82,2937,2.2,7.2,0.57,0.36,0.08,0,0,1674.09,1057.32,234.96,0,0,"PG",1.53,TRUE,"Guard"
"millean02",2007,30,7,"TOT","NBA","PG",80,2966,-0.5,0.2,0.86,0.14,0,0,0,2550.76,415.24,0,0,0,"PG",1.14,TRUE,"Guard"
"millean02",2008,31,8,"PHI","NBA","PG",82,3016,-1.5,-7,0.68,0.32,0,0,0,2050.88,965.12,0,0,0,"PG",1.32,TRUE,"Guard"
"millean02",2009,32,9,"PHI","NBA","PG",82,2976,1,4.5,1,0,0,0,0,2976,0,0,0,0,"PG",1,TRUE,"Guard"
"millean02",2010,33,10,"POR","NBA","PG",82,2500,7.2,8.7,0.77,0.23,0,0,0,1925,575,0,0,0,"PG",1.23,TRUE,"Guard"
"millean02",2011,34,11,"POR","NBA","PG",81,2650,5.1,10.5,1,0.01,0,0,0,2650,26.5,0,0,0,"PG",1.02,TRUE,"Guard"
"millean02",2012,35,12,"DEN","NBA","SG",66,1809,5.1,3.9,0.51,0.49,0,0,0,922.59,886.41,0,0,0,"PG",1.49,TRUE,"Guard"
"millean02",2013,36,13,"DEN","NBA","PG",82,2151,4.2,-2.3,0.6,0.4,0,0,0,1290.6,860.4,0,0,0,"PG",1.4,TRUE,"Guard"
"millean02",2014,37,14,"TOT","NBA","SG",58,982,3.1,4.1,0.45,0.52,0.03,0,0,441.9,510.64,29.46,0,0,"SG",1.58,TRUE,"Guard"
"millean02",2015,38,15,"TOT","NBA","PG",81,1253,-3.3,-2.2,0.92,0.08,0,0,0,1152.76,100.24,0,0,0,"PG",1.08,TRUE,"Guard"
"millean02",2016,39,16,"TOT","NBA","PG",39,461,4.5,0.6,0.93,0.08,0,0,0,428.73,36.88,0,0,0,"PG",1.09,TRUE,"Guard"
"kirilan01",2002,20,1,"UTA","NBA","SF",82,2151,8.3,15.5,0,0.01,0.71,0.28,0.01,0,21.51,1527.21,602.28,21.51,"SF",3.32,TRUE,NA
"kirilan01",2003,21,2,"UTA","NBA","SF",80,2213,2.7,-1,0,0.01,0.92,0.07,0,0,22.13,2035.96,154.91,0,"SF",3.06,TRUE,NA
"kirilan01",2004,22,3,"UTA","NBA","PF",78,2895,1.5,11.4,0,0,0.43,0.57,0,0,0,1244.85,1650.15,0,"PF",3.57,TRUE,NA
"kirilan01",2005,23,4,"UTA","NBA","PF",41,1349,3.3,12.7,0,0,0.5,0.5,0,0,0,674.5,674.5,0,"SF",3.5,TRUE,"Big"
"kirilan01",2006,24,5,"UTA","NBA","SF",69,2604,1,12.3,0,0.01,0.72,0.27,0,0,26.04,1874.88,703.08,0,"SF",3.26,TRUE,"Wing"
"kirilan01",2007,25,6,"UTA","NBA","SF",70,2049,1.1,-4.6,0,0.01,0.91,0.08,0,0,20.49,1864.59,163.92,0,"SF",3.07,TRUE,"Wing"
"kirilan01",2008,26,7,"UTA","NBA","SF",72,2217,9.2,4.1,0,0,0.91,0.09,0,0,0,2017.47,199.53,0,"SF",3.09,TRUE,"Wing"
"kirilan01",2009,27,8,"UTA","NBA","PF",67,1831,7.4,8.5,0,0,0.49,0.49,0.02,0,0,897.19,897.19,36.62,"SF",3.53,TRUE,"Wing"
"kirilan01",2010,28,9,"UTA","NBA","SF",58,1681,6.7,1.9,0,0,0.88,0.12,0,0,0,1479.28,201.72,0,"SF",3.12,TRUE,"Wing"
"kirilan01",2011,29,10,"UTA","NBA","SF",64,1999,-0.5,3,0,0,0.77,0.23,0,0,0,1539.23,459.77,0,"SF",3.23,TRUE,"Wing"
"kirilan01",2013,31,11,"MIN","NBA","SF",64,2034,-0.5,3.6,0,0.01,0.94,0.05,0,0,20.34,1911.96,101.7,0,"SF",3.04,TRUE,"Wing"
"kirilan01",2014,32,12,"BRK","NBA","PF",45,857,-2.6,-2.4,0,0,0.07,0.91,0.02,0,0,59.99,779.87,17.14,"PF",3.95,TRUE,"Wing"
"kirilan01",2015,33,13,"BRK","NBA","SF",7,36,-38.4,-35.6,0,0,0.36,0.64,0,0,0,12.96,23.04,0,"PF",3.64,TRUE,"Wing"
"nocioan01",2005,25,1,"CHI","NBA","SF",81,1892,-3.5,-9.2,0,0.02,0.83,0.14,0.01,0,37.84,1570.36,264.88,18.92,"SF",3.14,TRUE,"Wing"
"nocioan01",2006,26,2,"CHI","NBA","PF",82,2239,-1.4,-5.5,0,0,0.42,0.56,0.01,0,0,940.38,1253.84,22.39,"PF",3.55,TRUE,"Wing"
"nocioan01",2007,27,3,"CHI","NBA","PF",53,1406,1.7,-5.7,0,0,0.2,0.78,0.02,0,0,281.2,1096.68,28.12,"PF",3.82,TRUE,"Wing"
"nocioan01",2008,28,4,"CHI","NBA","SF",82,2021,-2.7,0.8,0,0.02,0.84,0.14,0,0,40.42,1697.64,282.94,0,"SF",3.12,TRUE,"Wing"
"nocioan01",2009,29,5,"TOT","NBA","PF-SF",76,1991,-0.4,5.8,0,0.01,0.34,0.62,0.04,0,19.91,676.94,1234.42,79.64,"PF",3.72,TRUE,"Wing"
"nocioan01",2010,30,6,"SAC","NBA","SF",75,1477,-6.1,-2.4,0,0.23,0.66,0.11,0,0,339.71,974.82,162.47,0,"SF",2.88,TRUE,"Wing"
"nocioan01",2011,31,7,"PHI","NBA","SF",54,931,-7.3,-11.8,0,0.02,0.87,0.1,0,0,18.62,809.97,93.1,0,"SF",3.05,TRUE,"Wing"
